,dataset,cv,sample,comp,label,ten_fold
4804,bcp,2,33,5,1,5
4805,bcp,2,33,6,0,5
4806,bcp,2,33,7,0,5
4807,bcp,2,33,8,0,5
4808,bcp,2,33,9,0,5
4809,bcp,2,33,10,0,5
4810,bcp,2,33,11,0,5
4811,bcp,2,33,12,0,5
4812,bcp,2,33,13,0,5
4813,bcp,2,33,14,0,5
4814,bcp,2,33,15,1,5
4815,bcp,2,33,16,0,5
4816,bcp,2,33,17,0,5
4817,bcp,2,33,18,0,5
4818,bcp,2,33,19,0,5
4819,bcp,2,33,20,1,5
4820,bcp,2,33,21,0,5
4821,bcp,2,33,22,0,5
4822,bcp,2,33,23,0,5
4823,bcp,2,33,24,1,5
4824,bcp,2,33,25,0,5
4825,bcp,2,33,26,0,5
4826,bcp,2,33,27,1,5
4827,bcp,2,33,28,1,5
4828,bcp,2,33,29,1,5
4829,bcp,2,33,30,1,5
4830,bcp,2,33,31,1,5
4831,bcp,2,33,32,1,5
4832,bcp,2,33,33,0,5
4833,bcp,2,33,34,0,5
4834,bcp,2,33,35,0,5
4835,bcp,2,33,36,1,5
4836,bcp,2,33,37,0,5
4837,bcp,2,33,38,0,5
4838,bcp,2,33,39,1,5
4839,bcp,2,33,40,0,5
4840,bcp,2,33,41,1,5
4841,bcp,2,33,42,1,5
4842,bcp,2,33,43,1,5
4843,bcp,2,33,44,1,5
4844,bcp,2,33,45,1,5
4845,bcp,2,33,46,1,5
4846,bcp,2,33,47,1,5
4847,bcp,2,33,48,1,5
4848,bcp,2,33,49,1,5
4849,bcp,2,33,50,0,5
4850,bcp,2,33,51,1,5
4851,bcp,2,33,52,1,5
4852,bcp,2,33,53,1,5
4853,bcp,2,33,54,0,5
4854,bcp,2,33,55,1,5
4855,bcp,2,33,56,0,5
4856,bcp,2,33,57,1,5
4857,bcp,2,33,58,1,5
4858,bcp,2,33,59,0,5
4859,bcp,2,33,60,1,5
4860,bcp,2,33,61,1,5
4861,bcp,2,33,62,1,5
4862,bcp,2,33,63,1,5
4863,bcp,2,33,64,0,5
4864,bcp,2,33,65,1,5
4865,bcp,2,33,66,0,5
4866,bcp,2,33,67,1,5
4867,bcp,2,33,68,0,5
4868,bcp,2,33,69,1,5
4869,bcp,2,33,70,0,5
4870,bcp,2,33,71,0,5
4871,bcp,2,33,72,1,5
4872,bcp,2,33,73,0,5
4873,bcp,2,33,74,1,5
4874,bcp,2,33,75,0,5
4875,bcp,2,33,76,0,5
4876,bcp,2,33,77,0,5
4877,bcp,2,33,78,0,5
4878,bcp,2,33,79,0,5
4879,bcp,2,33,80,0,5
4880,bcp,2,33,81,0,5
4881,bcp,2,33,82,0,5
4882,bcp,2,33,83,0,5
4883,bcp,2,33,84,0,5
4884,bcp,2,33,85,0,5
4885,bcp,2,33,86,0,5
4886,bcp,2,33,87,0,5
4887,bcp,2,33,88,0,5
4888,bcp,2,33,89,0,5
4889,bcp,2,33,90,0,5
4890,bcp,2,33,91,0,5
4891,bcp,2,33,92,0,5
4892,bcp,2,33,93,0,5
4893,bcp,2,33,94,0,5
4894,bcp,2,33,95,0,5
4895,bcp,2,33,96,1,5
4896,bcp,2,33,97,0,5
4897,bcp,2,33,98,1,5
4898,bcp,2,33,99,0,5
4899,bcp,2,33,100,0,5
4900,bcp,2,33,101,0,5
4901,bcp,2,33,102,0,5
4902,bcp,2,33,103,0,5
4903,bcp,2,33,104,0,5
4904,bcp,2,33,105,0,5
4905,bcp,2,33,106,0,5
4906,bcp,2,33,107,0,5
4907,bcp,2,33,108,0,5
4908,bcp,2,33,109,0,5
4909,bcp,2,33,110,0,5
4910,bcp,2,33,111,0,5
4911,bcp,2,33,112,0,5
4912,bcp,2,33,113,0,5
4913,bcp,2,33,114,0,5
4914,bcp,2,33,115,0,5
4915,bcp,2,33,116,0,5
4916,bcp,2,33,117,0,5
4917,bcp,2,33,118,0,5
4918,bcp,2,33,119,0,5
4919,bcp,2,33,120,0,5
4920,bcp,2,33,121,0,5
4921,bcp,2,33,122,0,5
4922,bcp,2,33,123,0,5
4923,bcp,2,33,124,0,5
4924,bcp,2,33,125,0,5
4925,bcp,2,33,126,0,5
4926,bcp,2,33,127,0,5
4927,bcp,2,33,128,0,5
4928,bcp,2,33,129,0,5
4929,bcp,2,33,130,0,5
4930,bcp,2,33,131,0,5
4931,bcp,2,33,132,0,5
4932,bcp,2,33,133,0,5
4933,bcp,2,33,134,0,5
4934,bcp,2,33,135,0,5
4935,bcp,2,33,136,0,5
4936,bcp,2,33,137,0,5
4937,bcp,2,33,138,0,5
4938,bcp,2,33,139,0,5
4939,bcp,2,33,140,0,5
4940,bcp,2,33,141,0,5
4941,bcp,2,33,142,0,5
4942,bcp,2,33,143,0,5
4943,bcp,2,33,144,0,5
4944,bcp,2,33,145,0,5
4945,bcp,2,33,146,0,5
4946,bcp,2,33,147,0,5
4947,bcp,2,33,148,0,5
4948,bcp,2,33,149,0,5
4949,bcp,2,33,150,0,5
4950,bcp,2,34,1,0,8
4951,bcp,2,34,2,0,8
4952,bcp,2,34,3,0,8
4953,bcp,2,34,4,1,8
4954,bcp,2,34,5,1,8
4955,bcp,2,34,6,0,8
4956,bcp,2,34,7,0,8
4957,bcp,2,34,8,0,8
4958,bcp,2,34,9,0,8
4959,bcp,2,34,10,0,8
4960,bcp,2,34,11,0,8
4961,bcp,2,34,12,1,8
4962,bcp,2,34,13,0,8
4963,bcp,2,34,14,0,8
4964,bcp,2,34,15,0,8
4965,bcp,2,34,16,0,8
4966,bcp,2,34,17,1,8
4967,bcp,2,34,18,0,8
4968,bcp,2,34,19,1,8
4969,bcp,2,34,20,0,8
4970,bcp,2,34,21,1,8
4971,bcp,2,34,22,1,8
4972,bcp,2,34,23,0,8
4973,bcp,2,34,24,0,8
4974,bcp,2,34,25,1,8
4975,bcp,2,34,26,1,8
4976,bcp,2,34,27,0,8
4977,bcp,2,34,28,1,8
4978,bcp,2,34,29,1,8
4979,bcp,2,34,30,1,8
4980,bcp,2,34,31,1,8
4981,bcp,2,34,32,1,8
4982,bcp,2,34,33,1,8
4983,bcp,2,34,34,1,8
4984,bcp,2,34,35,0,8
4985,bcp,2,34,36,1,8
4986,bcp,2,34,37,1,8
4987,bcp,2,34,38,1,8
4988,bcp,2,34,39,1,8
4989,bcp,2,34,40,0,8
4990,bcp,2,34,41,1,8
4991,bcp,2,34,42,1,8
4992,bcp,2,34,43,1,8
4993,bcp,2,34,44,1,8
4994,bcp,2,34,45,1,8
4995,bcp,2,34,46,1,8
4996,bcp,2,34,47,1,8
4997,bcp,2,34,48,1,8
4998,bcp,2,34,49,1,8
4999,bcp,2,34,50,0,8
5000,bcp,2,34,51,0,8
5001,bcp,2,34,52,1,8
5002,bcp,2,34,53,1,8
5003,bcp,2,34,54,1,8
5004,bcp,2,34,55,0,8
5005,bcp,2,34,56,0,8
5006,bcp,2,34,57,0,8
5007,bcp,2,34,58,1,8
5008,bcp,2,34,59,1,8
5009,bcp,2,34,60,1,8
5010,bcp,2,34,61,1,8
5011,bcp,2,34,62,0,8
5012,bcp,2,34,63,0,8
5013,bcp,2,34,64,1,8
5014,bcp,2,34,65,1,8
5015,bcp,2,34,66,0,8
5016,bcp,2,34,67,1,8
5017,bcp,2,34,68,0,8
5018,bcp,2,34,69,1,8
5019,bcp,2,34,70,1,8
5020,bcp,2,34,71,1,8
5021,bcp,2,34,72,0,8
5022,bcp,2,34,73,0,8
5023,bcp,2,34,74,0,8
5024,bcp,2,34,75,0,8
5025,bcp,2,34,76,0,8
5026,bcp,2,34,77,0,8
5027,bcp,2,34,78,1,8
5028,bcp,2,34,79,0,8
5029,bcp,2,34,80,0,8
5030,bcp,2,34,81,1,8
5031,bcp,2,34,82,1,8
5032,bcp,2,34,83,0,8
5033,bcp,2,34,84,0,8
5034,bcp,2,34,85,0,8
5035,bcp,2,34,86,0,8
5036,bcp,2,34,87,0,8
5037,bcp,2,34,88,0,8
5038,bcp,2,34,89,0,8
5039,bcp,2,34,90,0,8
5040,bcp,2,34,91,0,8
5041,bcp,2,34,92,0,8
5042,bcp,2,34,93,0,8
5043,bcp,2,34,94,0,8
5044,bcp,2,34,95,0,8
5045,bcp,2,34,96,0,8
5046,bcp,2,34,97,0,8
5047,bcp,2,34,98,0,8
5048,bcp,2,34,99,0,8
5049,bcp,2,34,100,0,8
5050,bcp,2,34,101,0,8
5051,bcp,2,34,102,0,8
5052,bcp,2,34,103,0,8
5053,bcp,2,34,104,0,8
5054,bcp,2,34,105,0,8
5055,bcp,2,34,106,0,8
5056,bcp,2,34,107,0,8
5057,bcp,2,34,108,0,8
5058,bcp,2,34,109,0,8
5059,bcp,2,34,110,0,8
5060,bcp,2,34,111,0,8
5061,bcp,2,34,112,0,8
5062,bcp,2,34,113,0,8
5063,bcp,2,34,114,0,8
5064,bcp,2,34,115,0,8
5065,bcp,2,34,116,0,8
5066,bcp,2,34,117,0,8
5067,bcp,2,34,118,0,8
5068,bcp,2,34,119,0,8
5069,bcp,2,34,120,0,8
5070,bcp,2,34,121,0,8
5071,bcp,2,34,122,0,8
5072,bcp,2,34,123,0,8
5073,bcp,2,34,124,0,8
5074,bcp,2,34,125,0,8
5075,bcp,2,34,126,0,8
5076,bcp,2,34,127,0,8
5077,bcp,2,34,128,0,8
5078,bcp,2,34,129,0,8
5079,bcp,2,34,130,0,8
5080,bcp,2,34,131,0,8
5081,bcp,2,34,132,0,8
5082,bcp,2,34,133,0,8
5083,bcp,2,34,134,0,8
5084,bcp,2,34,135,0,8
5085,bcp,2,34,136,0,8
5086,bcp,2,34,137,0,8
5087,bcp,2,34,138,0,8
5088,bcp,2,34,139,0,8
5089,bcp,2,34,140,0,8
5090,bcp,2,34,141,0,8
5091,bcp,2,34,142,0,8
5092,bcp,2,34,143,0,8
5093,bcp,2,34,144,0,8
5094,bcp,2,34,145,0,8
5095,bcp,2,34,146,0,8
5096,bcp,2,34,147,0,8
5097,bcp,2,34,148,0,8
5098,bcp,2,34,149,0,8
5099,bcp,2,34,150,0,8
5100,bcp,2,35,1,0,5
5101,bcp,2,35,2,0,5
5102,bcp,2,35,3,0,5
5103,bcp,2,35,4,0,5
5104,bcp,2,35,5,0,5
5105,bcp,2,35,6,0,5
5106,bcp,2,35,7,0,5
5107,bcp,2,35,8,0,5
5108,bcp,2,35,9,0,5
5109,bcp,2,35,10,0,5
5110,bcp,2,35,11,0,5
5111,bcp,2,35,12,0,5
5112,bcp,2,35,13,0,5
5113,bcp,2,35,14,0,5
5114,bcp,2,35,15,0,5
5115,bcp,2,35,16,0,5
5116,bcp,2,35,17,0,5
5117,bcp,2,35,18,1,5
5118,bcp,2,35,19,0,5
5119,bcp,2,35,20,0,5
5120,bcp,2,35,21,0,5
5121,bcp,2,35,22,0,5
5122,bcp,2,35,23,1,5
5123,bcp,2,35,24,0,5
5124,bcp,2,35,25,0,5
5125,bcp,2,35,26,0,5
5126,bcp,2,35,27,0,5
5127,bcp,2,35,28,0,5
5128,bcp,2,35,29,1,5
5129,bcp,2,35,30,0,5
5130,bcp,2,35,31,0,5
5131,bcp,2,35,32,0,5
5132,bcp,2,35,33,0,5
5133,bcp,2,35,34,0,5
5134,bcp,2,35,35,1,5
5135,bcp,2,35,36,1,5
5136,bcp,2,35,37,1,5
5137,bcp,2,35,38,0,5
5138,bcp,2,35,39,1,5
5139,bcp,2,35,40,0,5
5140,bcp,2,35,41,1,5
5141,bcp,2,35,42,1,5
5142,bcp,2,35,43,0,5
5143,bcp,2,35,44,1,5
5144,bcp,2,35,45,1,5
5145,bcp,2,35,46,0,5
5146,bcp,2,35,47,1,5
5147,bcp,2,35,48,0,5
5148,bcp,2,35,49,0,5
5149,bcp,2,35,50,1,5
5150,bcp,2,35,51,0,5
5151,bcp,2,35,52,0,5
5152,bcp,2,35,53,0,5
5153,bcp,2,35,54,1,5
5154,bcp,2,35,55,1,5
5155,bcp,2,35,56,0,5
5156,bcp,2,35,57,1,5
5157,bcp,2,35,58,0,5
5158,bcp,2,35,59,0,5
5159,bcp,2,35,60,1,5
5160,bcp,2,35,61,1,5
5161,bcp,2,35,62,0,5
5162,bcp,2,35,63,0,5
5163,bcp,2,35,64,1,5
5164,bcp,2,35,65,0,5
5165,bcp,2,35,66,1,5
5166,bcp,2,35,67,1,5
5167,bcp,2,35,68,1,5
5168,bcp,2,35,69,1,5
5169,bcp,2,35,70,1,5
5170,bcp,2,35,71,0,5
5171,bcp,2,35,72,1,5
5172,bcp,2,35,73,0,5
5173,bcp,2,35,74,0,5
5174,bcp,2,35,75,1,5
5175,bcp,2,35,76,1,5
5176,bcp,2,35,77,1,5
5177,bcp,2,35,78,0,5
5178,bcp,2,35,79,0,5
5179,bcp,2,35,80,1,5
5180,bcp,2,35,81,1,5
5181,bcp,2,35,82,0,5
5182,bcp,2,35,83,1,5
5183,bcp,2,35,84,0,5
5184,bcp,2,35,85,0,5
5185,bcp,2,35,86,1,5
5186,bcp,2,35,87,0,5
5187,bcp,2,35,88,0,5
5188,bcp,2,35,89,0,5
5189,bcp,2,35,90,1,5
5190,bcp,2,35,91,0,5
5191,bcp,2,35,92,0,5
5192,bcp,2,35,93,0,5
5193,bcp,2,35,94,0,5
5194,bcp,2,35,95,0,5
5195,bcp,2,35,96,0,5
5196,bcp,2,35,97,1,5
5197,bcp,2,35,98,0,5
5198,bcp,2,35,99,0,5
5199,bcp,2,35,100,0,5
5200,bcp,2,35,101,0,5
5201,bcp,2,35,102,0,5
5202,bcp,2,35,103,0,5
5203,bcp,2,35,104,0,5
5204,bcp,2,35,105,0,5
5205,bcp,2,35,106,0,5
5206,bcp,2,35,107,0,5
5207,bcp,2,35,108,0,5
5208,bcp,2,35,109,0,5
5209,bcp,2,35,110,0,5
5210,bcp,2,35,111,0,5
5211,bcp,2,35,112,0,5
5212,bcp,2,35,113,0,5
5213,bcp,2,35,114,0,5
5214,bcp,2,35,115,0,5
5215,bcp,2,35,116,0,5
5216,bcp,2,35,117,0,5
5217,bcp,2,35,118,0,5
5218,bcp,2,35,119,0,5
5219,bcp,2,35,120,0,5
5220,bcp,2,35,121,0,5
5221,bcp,2,35,122,0,5
5222,bcp,2,35,123,0,5
5223,bcp,2,35,124,0,5
5224,bcp,2,35,125,0,5
5225,bcp,2,35,126,0,5
5226,bcp,2,35,127,0,5
5227,bcp,2,35,128,1,5
5228,bcp,2,35,129,0,5
5229,bcp,2,35,130,0,5
5230,bcp,2,35,131,0,5
5231,bcp,2,35,132,0,5
5232,bcp,2,35,133,0,5
5233,bcp,2,35,134,0,5
5234,bcp,2,35,135,0,5
5235,bcp,2,35,136,0,5
5236,bcp,2,35,137,0,5
5237,bcp,2,35,138,0,5
5238,bcp,2,35,139,0,5
5239,bcp,2,35,140,0,5
5240,bcp,2,35,141,0,5
5241,bcp,2,35,142,0,5
5242,bcp,2,35,143,0,5
5243,bcp,2,35,144,0,5
5244,bcp,2,35,145,0,5
5245,bcp,2,35,146,0,5
5246,bcp,2,35,147,0,5
5247,bcp,2,35,148,0,5
5248,bcp,2,35,149,0,5
5249,bcp,2,35,150,0,5
5250,bcp,2,36,1,0,7
5251,bcp,2,36,2,0,7
5252,bcp,2,36,3,0,7
5253,bcp,2,36,4,0,7
5254,bcp,2,36,5,0,7
5255,bcp,2,36,6,0,7
5256,bcp,2,36,7,0,7
5257,bcp,2,36,8,0,7
5258,bcp,2,36,9,0,7
5259,bcp,2,36,10,0,7
5260,bcp,2,36,11,0,7
5261,bcp,2,36,12,0,7
5262,bcp,2,36,13,0,7
5263,bcp,2,36,14,0,7
5264,bcp,2,36,15,0,7
5265,bcp,2,36,16,0,7
5266,bcp,2,36,17,0,7
5267,bcp,2,36,18,0,7
5268,bcp,2,36,19,1,7
5269,bcp,2,36,20,1,7
5270,bcp,2,36,21,0,7
5271,bcp,2,36,22,1,7
5272,bcp,2,36,23,0,7
5273,bcp,2,36,24,0,7
5274,bcp,2,36,25,0,7
5275,bcp,2,36,26,1,7
5276,bcp,2,36,27,0,7
5277,bcp,2,36,28,1,7
5278,bcp,2,36,29,0,7
5279,bcp,2,36,30,1,7
5280,bcp,2,36,31,0,7
5281,bcp,2,36,32,0,7
5282,bcp,2,36,33,1,7
5283,bcp,2,36,34,1,7
5284,bcp,2,36,35,1,7
5285,bcp,2,36,36,0,7
5286,bcp,2,36,37,1,7
5287,bcp,2,36,38,0,7
5288,bcp,2,36,39,1,7
5289,bcp,2,36,40,1,7
5290,bcp,2,36,41,0,7
5291,bcp,2,36,42,0,7
5292,bcp,2,36,43,0,7
5293,bcp,2,36,44,1,7
5294,bcp,2,36,45,1,7
5295,bcp,2,36,46,0,7
5296,bcp,2,36,47,0,7
5297,bcp,2,36,48,0,7
5298,bcp,2,36,49,1,7
5299,bcp,2,36,50,1,7
5300,bcp,2,36,51,1,7
5301,bcp,2,36,52,0,7
5302,bcp,2,36,53,1,7
5303,bcp,2,36,54,1,7
5304,bcp,2,36,55,1,7
5305,bcp,2,36,56,0,7
5306,bcp,2,36,57,1,7
5307,bcp,2,36,58,0,7
5308,bcp,2,36,59,0,7
5309,bcp,2,36,60,1,7
5310,bcp,2,36,61,1,7
5311,bcp,2,36,62,1,7
5312,bcp,2,36,63,0,7
5313,bcp,2,36,64,1,7
5314,bcp,2,36,65,1,7
5315,bcp,2,36,66,0,7
5316,bcp,2,36,67,1,7
5317,bcp,2,36,68,0,7
5318,bcp,2,36,69,0,7
5319,bcp,2,36,70,1,7
5320,bcp,2,36,71,0,7
5321,bcp,2,36,72,0,7
5322,bcp,2,36,73,0,7
5323,bcp,2,36,74,0,7
5324,bcp,2,36,75,1,7
5325,bcp,2,36,76,0,7
5326,bcp,2,36,77,0,7
5327,bcp,2,36,78,0,7
5328,bcp,2,36,79,1,7
5329,bcp,2,36,80,0,7
5330,bcp,2,36,81,0,7
5331,bcp,2,36,82,1,7
5332,bcp,2,36,83,0,7
5333,bcp,2,36,84,0,7
5334,bcp,2,36,85,0,7
5335,bcp,2,36,86,0,7
5336,bcp,2,36,87,0,7
5337,bcp,2,36,88,0,7
5338,bcp,2,36,89,0,7
5339,bcp,2,36,90,0,7
5340,bcp,2,36,91,1,7
5341,bcp,2,36,92,1,7
5342,bcp,2,36,93,1,7
5343,bcp,2,36,94,0,7
5344,bcp,2,36,95,0,7
5345,bcp,2,36,96,0,7
5346,bcp,2,36,97,0,7
5347,bcp,2,36,98,0,7
5348,bcp,2,36,99,0,7
5349,bcp,2,36,100,0,7
5350,bcp,2,36,101,0,7
5351,bcp,2,36,102,0,7
5352,bcp,2,36,103,0,7
5353,bcp,2,36,104,0,7
5354,bcp,2,36,105,0,7
5355,bcp,2,36,106,0,7
5356,bcp,2,36,107,0,7
5357,bcp,2,36,108,0,7
5358,bcp,2,36,109,0,7
5359,bcp,2,36,110,0,7
5360,bcp,2,36,111,0,7
5361,bcp,2,36,112,0,7
5362,bcp,2,36,113,0,7
5363,bcp,2,36,114,1,7
5364,bcp,2,36,115,0,7
5365,bcp,2,36,116,0,7
5366,bcp,2,36,117,0,7
5367,bcp,2,36,118,0,7
5368,bcp,2,36,119,0,7
5369,bcp,2,36,120,0,7
5370,bcp,2,36,121,0,7
5371,bcp,2,36,122,0,7
5372,bcp,2,36,123,0,7
5373,bcp,2,36,124,0,7
5374,bcp,2,36,125,0,7
5375,bcp,2,36,126,0,7
5376,bcp,2,36,127,0,7
5377,bcp,2,36,128,0,7
5378,bcp,2,36,129,0,7
5379,bcp,2,36,130,0,7
5380,bcp,2,36,131,0,7
5381,bcp,2,36,132,0,7
5382,bcp,2,36,133,0,7
5383,bcp,2,36,134,0,7
5384,bcp,2,36,135,0,7
5385,bcp,2,36,136,0,7
5386,bcp,2,36,137,0,7
5387,bcp,2,36,138,0,7
5388,bcp,2,36,139,0,7
5389,bcp,2,36,140,0,7
5390,bcp,2,36,141,0,7
5391,bcp,2,36,142,0,7
5392,bcp,2,36,143,0,7
5393,bcp,2,36,144,0,7
5394,bcp,2,36,145,0,7
5395,bcp,2,36,146,0,7
5396,bcp,2,36,147,0,7
5397,bcp,2,36,148,0,7
5398,bcp,2,36,149,0,7
5399,bcp,2,36,150,0,7
5400,bcp,2,37,1,0,3
5401,bcp,2,37,2,0,3
5402,bcp,2,37,3,0,3
5403,bcp,2,37,4,0,3
5404,bcp,2,37,5,0,3
5405,bcp,2,37,6,0,3
5406,bcp,2,37,7,0,3
5407,bcp,2,37,8,0,3
5408,bcp,2,37,9,0,3
5409,bcp,2,37,10,0,3
5410,bcp,2,37,11,0,3
5411,bcp,2,37,12,0,3
5412,bcp,2,37,13,0,3
5413,bcp,2,37,14,1,3
5414,bcp,2,37,15,0,3
5415,bcp,2,37,16,0,3
5416,bcp,2,37,17,0,3
5417,bcp,2,37,18,0,3
5418,bcp,2,37,19,0,3
5419,bcp,2,37,20,0,3
5420,bcp,2,37,21,0,3
5421,bcp,2,37,22,0,3
5422,bcp,2,37,23,0,3
5423,bcp,2,37,24,0,3
5424,bcp,2,37,25,0,3
5425,bcp,2,37,26,0,3
5426,bcp,2,37,27,0,3
5427,bcp,2,37,28,0,3
5428,bcp,2,37,29,0,3
5429,bcp,2,37,30,0,3
5430,bcp,2,37,31,0,3
5431,bcp,2,37,32,0,3
5432,bcp,2,37,33,0,3
5433,bcp,2,37,34,1,3
5434,bcp,2,37,35,0,3
5435,bcp,2,37,36,1,3
5436,bcp,2,37,37,0,3
5437,bcp,2,37,38,0,3
5438,bcp,2,37,39,0,3
5439,bcp,2,37,40,1,3
5440,bcp,2,37,41,0,3
5441,bcp,2,37,42,1,3
5442,bcp,2,37,43,1,3
5443,bcp,2,37,44,1,3
5444,bcp,2,37,45,0,3
5445,bcp,2,37,46,1,3
5446,bcp,2,37,47,0,3
5447,bcp,2,37,48,1,3
5448,bcp,2,37,49,0,3
5449,bcp,2,37,50,0,3
5450,bcp,2,37,51,0,3
5451,bcp,2,37,52,0,3
5452,bcp,2,37,53,0,3
5453,bcp,2,37,54,1,3
5454,bcp,2,37,55,0,3
5455,bcp,2,37,56,0,3
5456,bcp,2,37,57,0,3
5457,bcp,2,37,58,0,3
5458,bcp,2,37,59,1,3
5459,bcp,2,37,60,0,3
5460,bcp,2,37,61,0,3
5461,bcp,2,37,62,0,3
5462,bcp,2,37,63,0,3
5463,bcp,2,37,64,0,3
5464,bcp,2,37,65,1,3
5465,bcp,2,37,66,0,3
5466,bcp,2,37,67,0,3
5467,bcp,2,37,68,1,3
5468,bcp,2,37,69,0,3
5469,bcp,2,37,70,0,3
5470,bcp,2,37,71,1,3
5471,bcp,2,37,72,0,3
5472,bcp,2,37,73,0,3
5473,bcp,2,37,74,0,3
5474,bcp,2,37,75,0,3
5475,bcp,2,37,76,1,3
5476,bcp,2,37,77,0,3
5477,bcp,2,37,78,0,3
5478,bcp,2,37,79,0,3
5479,bcp,2,37,80,0,3
5480,bcp,2,37,81,0,3
5481,bcp,2,37,82,0,3
5482,bcp,2,37,83,0,3
5483,bcp,2,37,84,0,3
5484,bcp,2,37,85,0,3
5485,bcp,2,37,86,0,3
5486,bcp,2,37,87,0,3
5487,bcp,2,37,88,0,3
5488,bcp,2,37,89,1,3
5489,bcp,2,37,90,1,3
5490,bcp,2,37,91,0,3
5491,bcp,2,37,92,0,3
5492,bcp,2,37,93,0,3
5493,bcp,2,37,94,0,3
5494,bcp,2,37,95,0,3
5495,bcp,2,37,96,0,3
5496,bcp,2,37,97,0,3
5497,bcp,2,37,98,0,3
5498,bcp,2,37,99,0,3
5499,bcp,2,37,100,0,3
5500,bcp,2,37,101,0,3
5501,bcp,2,37,102,0,3
5502,bcp,2,37,103,1,3
5503,bcp,2,37,104,0,3
5504,bcp,2,37,105,0,3
5505,bcp,2,37,106,1,3
5506,bcp,2,37,107,0,3
5507,bcp,2,37,108,1,3
5508,bcp,2,37,109,0,3
5509,bcp,2,37,110,0,3
5510,bcp,2,37,111,0,3
5511,bcp,2,37,112,0,3
5512,bcp,2,37,113,0,3
5513,bcp,2,37,114,0,3
5514,bcp,2,37,115,0,3
5515,bcp,2,37,116,0,3
5516,bcp,2,37,117,0,3
5517,bcp,2,37,118,0,3
5518,bcp,2,37,119,0,3
5519,bcp,2,37,120,0,3
5520,bcp,2,37,121,0,3
5521,bcp,2,37,122,0,3
5522,bcp,2,37,123,0,3
5523,bcp,2,37,124,0,3
5524,bcp,2,37,125,0,3
5525,bcp,2,37,126,0,3
5526,bcp,2,37,127,0,3
5527,bcp,2,37,128,0,3
5528,bcp,2,37,129,0,3
5529,bcp,2,37,130,0,3
5530,bcp,2,37,131,0,3
5531,bcp,2,37,132,0,3
5532,bcp,2,37,133,0,3
5533,bcp,2,37,134,0,3
5534,bcp,2,37,135,0,3
5535,bcp,2,37,136,0,3
5536,bcp,2,37,137,0,3
5537,bcp,2,37,138,0,3
5538,bcp,2,37,139,0,3
5539,bcp,2,37,140,1,3
5540,bcp,2,37,141,0,3
5541,bcp,2,37,142,0,3
5542,bcp,2,37,143,0,3
5543,bcp,2,37,144,0,3
5544,bcp,2,37,145,0,3
5545,bcp,2,37,146,0,3
5546,bcp,2,37,147,0,3
5547,bcp,2,37,148,0,3
5548,bcp,2,37,149,0,3
5549,bcp,2,37,150,0,3
5550,bcp,2,38,1,0,10
5551,bcp,2,38,2,0,10
5552,bcp,2,38,3,0,10
5553,bcp,2,38,4,0,10
5554,bcp,2,38,5,0,10
5555,bcp,2,38,6,0,10
5556,bcp,2,38,7,0,10
5557,bcp,2,38,8,0,10
5558,bcp,2,38,9,0,10
5559,bcp,2,38,10,0,10
5560,bcp,2,38,11,0,10
5561,bcp,2,38,12,0,10
5562,bcp,2,38,13,0,10
5563,bcp,2,38,14,0,10
5564,bcp,2,38,15,0,10
5565,bcp,2,38,16,0,10
5566,bcp,2,38,17,0,10
5567,bcp,2,38,18,0,10
5568,bcp,2,38,19,0,10
5569,bcp,2,38,20,0,10
5570,bcp,2,38,21,0,10
5571,bcp,2,38,22,0,10
5572,bcp,2,38,23,0,10
5573,bcp,2,38,24,0,10
5574,bcp,2,38,25,0,10
5575,bcp,2,38,26,0,10
5576,bcp,2,38,27,0,10
5577,bcp,2,38,28,0,10
5578,bcp,2,38,29,0,10
5579,bcp,2,38,30,0,10
5580,bcp,2,38,31,1,10
5581,bcp,2,38,32,0,10
5582,bcp,2,38,33,1,10
5583,bcp,2,38,34,0,10
5584,bcp,2,38,35,0,10
5585,bcp,2,38,36,1,10
5586,bcp,2,38,37,1,10
5587,bcp,2,38,38,1,10
5588,bcp,2,38,39,1,10
5589,bcp,2,38,40,1,10
5590,bcp,2,38,41,0,10
5591,bcp,2,38,42,0,10
5592,bcp,2,38,43,0,10
5593,bcp,2,38,44,0,10
5594,bcp,2,38,45,0,10
5595,bcp,2,38,46,1,10
5596,bcp,2,38,47,0,10
5597,bcp,2,38,48,1,10
5598,bcp,2,38,49,0,10
5599,bcp,2,38,50,1,10
5600,bcp,2,38,51,1,10
5601,bcp,2,38,52,0,10
5602,bcp,2,38,53,0,10
5603,bcp,2,38,54,0,10
5604,bcp,2,38,55,0,10
5605,bcp,2,38,56,0,10
5606,bcp,2,38,57,0,10
5607,bcp,2,38,58,1,10
5608,bcp,2,38,59,1,10
5609,bcp,2,38,60,0,10
5610,bcp,2,38,61,1,10
5611,bcp,2,38,62,1,10
5612,bcp,2,38,63,0,10
5613,bcp,2,38,64,0,10
5614,bcp,2,38,65,0,10
5615,bcp,2,38,66,1,10
5616,bcp,2,38,67,1,10
5617,bcp,2,38,68,0,10
5618,bcp,2,38,69,0,10
5619,bcp,2,38,70,1,10
5620,bcp,2,38,71,0,10
5621,bcp,2,38,72,1,10
5622,bcp,2,38,73,0,10
5623,bcp,2,38,74,0,10
5624,bcp,2,38,75,0,10
5625,bcp,2,38,76,0,10
